"filename", "language", "SCSS", "JavaScript", "PHP", "HTML", "JSON", "vue", "Markdown", "CSS", "Makefile", "Shell Script", "YAML", "Less", "Ignore", "CoffeeScript", "XML", "comment", "blank", "total"
"c:\laragon\www\telexperticia\public\assets\plugins\fullcalendar\locales\fi.js", "JavaScript", 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 28
"c:\laragon\www\telexperticia\public\assets\plugins\fullcalendar\locales\fr-ca.js", "JavaScript", 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 25
"c:\laragon\www\telexperticia\public\assets\plugins\fullcalendar\locales\fr-ch.js", "JavaScript", 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 29
"c:\laragon\www\telexperticia\public\assets\plugins\fullcalendar\locales\fr.js", "JavaScript", 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 29
"c:\laragon\www\telexperticia\public\assets\plugins\fullcalendar\locales\gl.js", "JavaScript", 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 28
"c:\laragon\www\telexperticia\public\assets\plugins\fullcalendar\locales\he.js", "JavaScript", 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 25
"c:\laragon\www\telexperticia\public\assets\plugins\fullcalendar\locales\hi.js", "JavaScript", 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 30
"c:\laragon\www\telexperticia\public\assets\plugins\fullcalendar\locales\hr.js", "JavaScript", 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 30
"c:\laragon\www\telexperticia\public\assets\plugins\fullcalendar\locales\hu.js", "JavaScript", 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 28
"c:\laragon\www\telexperticia\public\assets\plugins\fullcalendar\locales\hy-am.js", "JavaScript", 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 30
"c:\laragon\www\telexperticia\public\assets\plugins\fullcalendar\locales\id.js", "JavaScript", 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 28
"c:\laragon\www\telexperticia\public\assets\plugins\fullcalendar\locales\is.js", "JavaScript", 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 28
"c:\laragon\www\telexperticia\public\assets\plugins\fullcalendar\locales\it.js", "JavaScript", 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 30
"c:\laragon\www\telexperticia\public\assets\plugins\fullcalendar\locales\ja.js", "JavaScript", 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 26
"c:\laragon\www\telexperticia\public\assets\plugins\fullcalendar\locales\ka.js", "JavaScript", 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 30
"c:\laragon\www\telexperticia\public\assets\plugins\fullcalendar\locales\kk.js", "JavaScript", 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 30
"c:\laragon\www\telexperticia\public\assets\plugins\fullcalendar\locales\ko.js", "JavaScript", 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 24
"c:\laragon\www\telexperticia\public\assets\plugins\fullcalendar\locales\lb.js", "JavaScript", 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 28
"c:\laragon\www\telexperticia\public\assets\plugins\fullcalendar\locales\lt.js", "JavaScript", 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 28
"c:\laragon\www\telexperticia\public\assets\plugins\fullcalendar\locales\lv.js", "JavaScript", 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 30
"c:\laragon\www\telexperticia\public\assets\plugins\fullcalendar\locales\mk.js", "JavaScript", 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 26
"c:\laragon\www\telexperticia\public\assets\plugins\fullcalendar\locales\ms.js", "JavaScript", 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 30
"c:\laragon\www\telexperticia\public\assets\plugins\fullcalendar\locales\nb.js", "JavaScript", 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 28
"c:\laragon\www\telexperticia\public\assets\plugins\fullcalendar\locales\ne.js", "JavaScript", 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 28
"c:\laragon\www\telexperticia\public\assets\plugins\fullcalendar\locales\nl.js", "JavaScript", 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 28
"c:\laragon\www\telexperticia\public\assets\plugins\fullcalendar\locales\nn.js", "JavaScript", 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 28
"c:\laragon\www\telexperticia\public\assets\plugins\fullcalendar\locales\pl.js", "JavaScript", 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 28
"c:\laragon\www\telexperticia\public\assets\plugins\fullcalendar\locales\pt-br.js", "JavaScript", 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 26
"c:\laragon\www\telexperticia\public\assets\plugins\fullcalendar\locales\pt.js", "JavaScript", 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 28
"c:\laragon\www\telexperticia\public\assets\plugins\fullcalendar\locales\ro.js", "JavaScript", 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 30
"c:\laragon\www\telexperticia\public\assets\plugins\fullcalendar\locales\ru.js", "JavaScript", 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 30
"c:\laragon\www\telexperticia\public\assets\plugins\fullcalendar\locales\sk.js", "JavaScript", 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 30
"c:\laragon\www\telexperticia\public\assets\plugins\fullcalendar\locales\sl.js", "JavaScript", 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 28
"c:\laragon\www\telexperticia\public\assets\plugins\fullcalendar\locales\sq.js", "JavaScript", 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 30
"c:\laragon\www\telexperticia\public\assets\plugins\fullcalendar\locales\sr-cyrl.js", "JavaScript", 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 30
"c:\laragon\www\telexperticia\public\assets\plugins\fullcalendar\locales\sr.js", "JavaScript", 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 30
"c:\laragon\www\telexperticia\public\assets\plugins\fullcalendar\locales\sv.js", "JavaScript", 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 28
"c:\laragon\www\telexperticia\public\assets\plugins\fullcalendar\locales\ta-in.js", "JavaScript", 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 30
"c:\laragon\www\telexperticia\public\assets\plugins\fullcalendar\locales\th.js", "JavaScript", 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 31
"c:\laragon\www\telexperticia\public\assets\plugins\fullcalendar\locales\tr.js", "JavaScript", 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 28
"c:\laragon\www\telexperticia\public\assets\plugins\fullcalendar\locales\ug.js", "JavaScript", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 18
"c:\laragon\www\telexperticia\public\assets\plugins\fullcalendar\locales\uk.js", "JavaScript", 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 30
"c:\laragon\www\telexperticia\public\assets\plugins\fullcalendar\locales\uz.js", "JavaScript", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 22
"c:\laragon\www\telexperticia\public\assets\plugins\fullcalendar\locales\vi.js", "JavaScript", 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 30
"c:\laragon\www\telexperticia\public\assets\plugins\fullcalendar\locales\zh-cn.js", "JavaScript", 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 31
"c:\laragon\www\telexperticia\public\assets\plugins\fullcalendar\locales\zh-tw.js", "JavaScript", 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 24
"c:\laragon\www\telexperticia\public\assets\plugins\fullcalendar\main.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 1199, 0, 0, 0, 0, 0, 0, 0, 97, 134, 1430
"c:\laragon\www\telexperticia\public\assets\plugins\fullcalendar\main.js", "JavaScript", 0, 13238, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 904, 211, 14353
"c:\laragon\www\telexperticia\public\assets\plugins\fullcalendar\main.min.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\laragon\www\telexperticia\public\assets\plugins\fullcalendar\main.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 6
"c:\laragon\www\telexperticia\public\assets\plugins\fullcalendar\main.mind.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 6
"c:\laragon\www\telexperticia\public\assets\plugins\inputmask\jquery.inputmask.bundle.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 8
"c:\laragon\www\telexperticia\public\assets\plugins\jquery-flot-tooltip\jquery.flot.tooltip.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 12
"c:\laragon\www\telexperticia\public\assets\plugins\jquery-mousewheel\jquery.mousewheel.js", "JavaScript", 0, 145, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 33, 222
"c:\laragon\www\telexperticia\public\assets\plugins\jquery-sparkline\jquery.sparkline.min.js", "JavaScript", 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3
"c:\laragon\www\telexperticia\public\assets\plugins\jquery-steps\jquery.steps.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 313, 0, 0, 0, 0, 0, 0, 0, 10, 59, 382
"c:\laragon\www\telexperticia\public\assets\plugins\jquery-steps\jquery.steps.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 6
"c:\laragon\www\telexperticia\public\assets\plugins\jquery-tags-input\jquery.tagsinput.min.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\laragon\www\telexperticia\public\assets\plugins\jquery-tags-input\jquery.tagsinput.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\laragon\www\telexperticia\public\assets\plugins\jquery-ui-dist\jquery-3.5.1.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"c:\laragon\www\telexperticia\public\assets\plugins\jquery-ui-dist\jquery-ui.min.js", "JavaScript", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 13
"c:\laragon\www\telexperticia\public\assets\plugins\jquery-validation\jquery.validate.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 4
"c:\laragon\www\telexperticia\public\assets\plugins\jquery.flot\.travis.yml", "YAML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 4
"c:\laragon\www\telexperticia\public\assets\plugins\jquery.flot\API.md", "Markdown", 0, 0, 0, 0, 0, 0, 1160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 339, 1499
"c:\laragon\www\telexperticia\public\assets\plugins\jquery.flot\CONTRIBUTING.md", "Markdown", 0, 0, 0, 0, 0, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 99
"c:\laragon\www\telexperticia\public\assets\plugins\jquery.flot\FAQ.md", "Markdown", 0, 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 76
"c:\laragon\www\telexperticia\public\assets\plugins\jquery.flot\Makefile", "Makefile", 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 2, 5, 13
"c:\laragon\www\telexperticia\public\assets\plugins\jquery.flot\NEWS.md", "Markdown", 0, 0, 0, 0, 0, 0, 692, 0, 0, 0, 0, 0, 0, 0, 0, 0, 335, 1027
"c:\laragon\www\telexperticia\public\assets\plugins\jquery.flot\PLUGINS.md", "Markdown", 0, 0, 0, 0, 0, 0, 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 144
"c:\laragon\www\telexperticia\public\assets\plugins\jquery.flot\README.md", "Markdown", 0, 0, 0, 0, 0, 0, 75, 0, 0, 0, 0, 0, 0, 0, 0, 1, 35, 111
"c:\laragon\www\telexperticia\public\assets\plugins\jquery.flot\component.json", "JSON", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"c:\laragon\www\telexperticia\public\assets\plugins\jquery.flot\examples\ajax\data-eu-gdp-growth-1.json", "JSON", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\laragon\www\telexperticia\public\assets\plugins\jquery.flot\examples\ajax\data-eu-gdp-growth-2.json", "JSON", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\laragon\www\telexperticia\public\assets\plugins\jquery.flot\examples\ajax\data-eu-gdp-growth-3.json", "JSON", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\laragon\www\telexperticia\public\assets\plugins\jquery.flot\examples\ajax\data-eu-gdp-growth-4.json", "JSON", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\laragon\www\telexperticia\public\assets\plugins\jquery.flot\examples\ajax\data-eu-gdp-growth-5.json", "JSON", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\laragon\www\telexperticia\public\assets\plugins\jquery.flot\examples\ajax\data-eu-gdp-growth.json", "JSON", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\laragon\www\telexperticia\public\assets\plugins\jquery.flot\examples\ajax\data-japan-gdp-growth.json", "JSON", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\laragon\www\telexperticia\public\assets\plugins\jquery.flot\examples\ajax\data-usa-gdp-growth.json", "JSON", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\laragon\www\telexperticia\public\assets\plugins\jquery.flot\examples\ajax\index.html", "HTML", 0, 0, 0, 123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 50, 174
"c:\laragon\www\telexperticia\public\assets\plugins\jquery.flot\examples\annotating\index.html", "HTML", 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 23, 88
"c:\laragon\www\telexperticia\public\assets\plugins\jquery.flot\examples\axes-interacting\index.html", "HTML", 0, 0, 0, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 21, 98
"c:\laragon\www\telexperticia\public\assets\plugins\jquery.flot\examples\axes-multiple\index.html", "HTML", 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 20, 78
"c:\laragon\www\telexperticia\public\assets\plugins\jquery.flot\examples\axes-time-zones\date.js", "JavaScript", 0, 666, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 189, 39, 894
"c:\laragon\www\telexperticia\public\assets\plugins\jquery.flot\examples\axes-time-zones\index.html", "HTML", 0, 0, 0, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 18, 115
"c:\laragon\www\telexperticia\public\assets\plugins\jquery.flot\examples\axes-time-zones\tz\yearistype.sh", "Shell Script", 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 1, 5, 39
"c:\laragon\www\telexperticia\public\assets\plugins\jquery.flot\examples\axes-time\index.html", "HTML", 0, 0, 0, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 26, 138
"c:\laragon\www\telexperticia\public\assets\plugins\jquery.flot\examples\basic-options\index.html", "HTML", 0, 0, 0, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 17, 92
"c:\laragon\www\telexperticia\public\assets\plugins\jquery.flot\examples\basic-usage\index.html", "HTML", 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 18, 58
"c:\laragon\www\telexperticia\public\assets\plugins\jquery.flot\examples\canvas\index.html", "HTML", 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 19, 76
"c:\laragon\www\telexperticia\public\assets\plugins\jquery.flot\examples\categories\index.html", "HTML", 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 19, 65
"c:\laragon\www\telexperticia\public\assets\plugins\jquery.flot\examples\examples.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 15, 97
"c:\laragon\www\telexperticia\public\assets\plugins\jquery.flot\examples\image\index.html", "HTML", 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 17, 70
"c:\laragon\www\telexperticia\public\assets\plugins\jquery.flot\examples\index.html", "HTML", 0, 0, 0, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 81
"c:\laragon\www\telexperticia\public\assets\plugins\jquery.flot\examples\interacting\index.html", "HTML", 0, 0, 0, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 23, 119
"c:\laragon\www\telexperticia\public\assets\plugins\jquery.flot\examples\navigate\index.html", "HTML", 0, 0, 0, 122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 31, 154
"c:\laragon\www\telexperticia\public\assets\plugins\jquery.flot\examples\percentiles\index.html", "HTML", 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 18, 80
"c:\laragon\www\telexperticia\public\assets\plugins\jquery.flot\examples\realtime\index.html", "HTML", 0, 0, 0, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 33, 123
"c:\laragon\www\telexperticia\public\assets\plugins\jquery.flot\examples\resize\index.html", "HTML", 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 20, 77
"c:\laragon\www\telexperticia\public\assets\plugins\jquery.flot\examples\selection\index.html", "HTML", 0, 0, 0, 121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 31, 153
"c:\laragon\www\telexperticia\public\assets\plugins\jquery.flot\examples\series-errorbars\index.html", "HTML", 0, 0, 0, 126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 24, 151
"c:\laragon\www\telexperticia\public\assets\plugins\jquery.flot\examples\series-pie\index.html", "HTML", 0, 0, 0, 710, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 108, 819
"c:\laragon\www\telexperticia\public\assets\plugins\jquery.flot\examples\series-toggle\index.html", "HTML", 0, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 23, 122
"c:\laragon\www\telexperticia\public\assets\plugins\jquery.flot\examples\series-types\index.html", "HTML", 0, 0, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 19, 91
"c:\laragon\www\telexperticia\public\assets\plugins\jquery.flot\examples\shared\jquery-ui\jquery-ui.min.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 1, 6
"c:\laragon\www\telexperticia\public\assets\plugins\jquery.flot\examples\stacking\index.html", "HTML", 0, 0, 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 22, 108
"c:\laragon\www\telexperticia\public\assets\plugins\jquery.flot\examples\symbols\index.html", "HTML", 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 18, 77
"c:\laragon\www\telexperticia\public\assets\plugins\jquery.flot\examples\threshold\index.html", "HTML", 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 17, 77
"c:\laragon\www\telexperticia\public\assets\plugins\jquery.flot\examples\tracking\index.html", "HTML", 0, 0, 0, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 32, 136
"c:\laragon\www\telexperticia\public\assets\plugins\jquery.flot\examples\visitors\index.html", "HTML", 0, 0, 0, 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 35, 148
"c:\laragon\www\telexperticia\public\assets\plugins\jquery.flot\examples\zooming\index.html", "HTML", 0, 0, 0, 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 31, 145
"c:\laragon\www\telexperticia\public\assets\plugins\jquery.flot\excanvas.js", "JavaScript", 0, 1090, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 151, 188, 1429
"c:\laragon\www\telexperticia\public\assets\plugins\jquery.flot\excanvas.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\laragon\www\telexperticia\public\assets\plugins\jquery.flot\flot.jquery.json", "JSON", 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 28
"c:\laragon\www\telexperticia\public\assets\plugins\jquery.flot\jquery.colorhelpers.js", "JavaScript", 0, 120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 23, 181
"c:\laragon\www\telexperticia\public\assets\plugins\jquery.flot\jquery.flot.canvas.js", "JavaScript", 0, 175, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 93, 78, 346
"c:\laragon\www\telexperticia\public\assets\plugins\jquery.flot\jquery.flot.categories.js", "JavaScript", 0, 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 31, 191
"c:\laragon\www\telexperticia\public\assets\plugins\jquery.flot\jquery.flot.crosshair.js", "JavaScript", 0, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 23, 177
"c:\laragon\www\telexperticia\public\assets\plugins\jquery.flot\jquery.flot.errorbars.js", "JavaScript", 0, 221, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 92, 41, 354
"c:\laragon\www\telexperticia\public\assets\plugins\jquery.flot\jquery.flot.fillbetween.js", "JavaScript", 0, 129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 56, 227
"c:\laragon\www\telexperticia\public\assets\plugins\jquery.flot\jquery.flot.image.js", "JavaScript", 0, 147, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 34, 242
"c:\laragon\www\telexperticia\public\assets\plugins\jquery.flot\jquery.flot.js", "JavaScript", 0, 2239, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 404, 526, 3169
"c:\laragon\www\telexperticia\public\assets\plugins\jquery.flot\jquery.flot.navigate.js", "JavaScript", 0, 199, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 101, 47, 347
"c:\laragon\www\telexperticia\public\assets\plugins\jquery.flot\jquery.flot.pie.js", "JavaScript", 0, 526, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 128, 167, 821
"c:\laragon\www\telexperticia\public\assets\plugins\jquery.flot\jquery.flot.resize.js", "JavaScript", 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 10, 60
"c:\laragon\www\telexperticia\public\assets\plugins\jquery.flot\jquery.flot.selection.js", "JavaScript", 0, 208, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 96, 57, 361
"c:\laragon\www\telexperticia\public\assets\plugins\jquery.flot\jquery.flot.stack.js", "JavaScript", 0, 118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 25, 189
"c:\laragon\www\telexperticia\public\assets\plugins\jquery.flot\jquery.flot.symbol.js", "JavaScript", 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 6, 72
"c:\laragon\www\telexperticia\public\assets\plugins\jquery.flot\jquery.flot.threshold.js", "JavaScript", 0, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 19, 143
"c:\laragon\www\telexperticia\public\assets\plugins\jquery.flot\jquery.flot.time.js", "JavaScript", 0, 308, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 81, 433
"c:\laragon\www\telexperticia\public\assets\plugins\jquery.flot\jquery.js", "JavaScript", 0, 6545, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1432, 1496, 9473
"c:\laragon\www\telexperticia\public\assets\plugins\jquery.flot\package.json", "JSON", 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13
"c:\laragon\www\telexperticia\public\assets\plugins\moment\moment.min.js", "JavaScript", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\laragon\www\telexperticia\public\assets\plugins\morrisjs\morris.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3
